,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date
11,p_daa4ee18c214fc47,Chicago,data+scientist,"Research Analyst, People Analytics Research",Google,"Chicago, IL 60607 (Near West Side area)","Our team is made up of social scientists who conduct experimental, survey, and archival research to inform people-related business decisions....",NOT_FOUND,https://www.indeed.com/rc/clk?jk=daa4ee18c214fc47&fccid=a5b4499d9e91a5c6&vjs=3,3 days ago
12,p_27aa7227380f5e3c,Chicago,data+scientist,Data Scientist US (m/f),Relayr,"Chicago, IL 60638 (Clearing area)",We are looking to recruit highly motivated engineers and scientists that can successfully rise to the diverse challenges in the emerging market of Internet of...,"
                $97,000 - $143,000 a year (Indeed est.)",https://www.indeed.com/rc/clk?jk=27aa7227380f5e3c&fccid=b2a647a4627655a5&vjs=3,7 days ago
13,p_86b909a10ed61f1c,Chicago,data+scientist,Data Scientist,Deloitte,"Chicago, IL 60606 (Loop area)","Deloitte Global currently has a Data Scientist opportunity available. Your primary focus will be in applying data mining techniques, doing statistical analysis,...","
                $91,000 - $134,000 a year (Indeed est.)",https://www.indeed.com/rc/clk?jk=86b909a10ed61f1c&fccid=9e215d88a6b33622&vjs=3,30+ days ago
14,p_51da769cfd50ca2a,Chicago,data+scientist,Data Scientist - Summer Intern - University Students,McKinsey & Company,"Chicago, IL","You will perform statistical data analyses, data mining and optimizations using multiple tools and techniques to get insights from large complex data sets....","
                $85,000 - $125,000 a year (Indeed est.)",https://www.indeed.com/rc/clk?jk=51da769cfd50ca2a&fccid=6576e7250aa78c3c&vjs=3,13 days ago
15,p_b854548214f5478b,Chicago,data+scientist,Data Scientist,National Association of REALTORSÂ®,"Chicago, IL 60611 (Near North Side area)",The Data Scientist is responsible for translating data into clear and actionable insights. Develop statistical analyses and build machine learning models that...,"
                $68,000 - $100,000 a year (Indeed est.)",https://www.indeed.com/rc/clk?jk=b854548214f5478b&fccid=438edf9795c50f23&vjs=3,10 days ago
16,p_d71f80a0708a1a60,Chicago,data+scientist,Artificial Intelligence - Machine Learning Specialist,hoytNIVA,"Arlington Heights, IL",Candidates Required to have Machine Learning Experience. Working hand-in-hand with Dr....,"
                $65,000 - $125,000 a year",https://www.indeed.com/company/hoytNIVA/jobs/Artificial-Intelligence-d71f80a0708a1a60?fccid=cc24122fb5915e6a&vjs=3,11 days ago
17,p_799b19294aba6d34,Chicago,data+scientist,Quantitative Finance Analyst,Bank of America,"Chicago, IL 60603 (Loop area)",Bank of America's Wholesale Risk Analytics team is looking for a Quantitative Finance Analyst (QFA) to be responsible for supporting the development of...,NOT_FOUND,https://www.indeed.com/rc/clk?jk=799b19294aba6d34&fccid=5bd99dfa21c8a490&vjs=3,6 days ago
18,pj_9ac30f6f660bc646,Chicago,data+scientist,Quality Control Data Reviewer (Research),IIT Research Institute,NOT_FOUND,We require a bachelor’s degree in a scientific discipline with a minimum of 1 year of relevant experience in a laboratory environment....,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DMnn_HNhqL5sz9QLdlQkG6e8umj3fuV3hqPqdDdvK05rFmO_-FX70Sz12jn_j0eYy2DmbTx0SU0XtMjfnKCLw4pfANVK-Q67zH1GDuoYARvFawYxHIL_LFdV1R1kPDcPQ8MyZ-2GT3ymngS7OM2cQI38Kvf-DHMxybZDMJF0O7VqK4fVjiSn7kIYF8_bagsYcyMhYXf_ddU3OD4WwxbCFLHY2KZzGNUlVMkBw5Q3N9-qlfHIIM_02qi6xYgjR_RcWqIxkLeTcLK6Ht2Av1cQJ1LYrptZadaxgB4y4LOAHtAtLaRwUR-_HF6N6e6RJLXfkLtXnzHptJmXL_6P94K7Jl3JSnuia_E8GZGI_MwodDQ2zP3pK_ryVnLOuoHv14z4VvWL_Erobj3_gUEaAmDqxs83aQSwJt2h0mFWym3FryxJ8KGQ7HzNdzLQe4iwwIVuQ7DVqep-Y4Nw==&p=17&fvj=1&vjs=3,NOT_FOUND
19,pj_59bc53350d858db8,Chicago,data+scientist,Data Scientist,Crowe,NOT_FOUND,We harness the subject matter expertise of other Crowe teams to build machine learning products. We work on medium-term machine learning projects (4-8 months)...,"
                $87,000 - $128,000 a year (Indeed est.)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BQvOTOov-yBJz3LQZcgh44o_tila1yCKdxicxKSPPnpTCjFhM_KV7D3yovQlrDLS0i8co5AHvmakEnUK0a2EhN-qBuPCFVqor89BZ62PjCR05o3M3FyhBIElgMOQjGbUnTLvAVdElNKLNu4J7BxRI0LTQXFbB2tqc3xfDM5MWDaztP0wVBTu3PHh1iVPQzBapM6p9pbqJVnlk7clYCfZuJGLPPds4_w7n8P8Pm1pTspFAKkvzNeF5ykSL4rPObR-wF8ALEKX4ih8mzAlSaluqxEJaIxyOlD_RFFV0NtIUQ6i87VexC4rxmgeRhPLhkJFad0agVFDhRgHzR_beUgGp1Ok3nqDQJ5Wxutez4A4v96AJkx8qDcjphbUEN1e0AOwywoqpiZhRZUvNIKpmjhH1fT04kX6aZKdO6DUw7jU9nALH2yfMarNpoWrgpFwffsqMUmC4a2FsLTUeOVwbdanAA&p=18&fvj=0&vjs=3,NOT_FOUND
20,pj_59bc53350d858db8,Chicago,data+scientist,Data Scientist,Crowe,NOT_FOUND,We harness the subject matter expertise of other Crowe teams to build machine learning products. We work on medium-term machine learning projects (4-8 months)...,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BQvOTOov-yBJz3LQZcgh44o_tila1yCKdxicxKSPPnpTCjFhM_KV7D3yovQlrDLS0i8co5AHvmakEnUK0a2EhN-qBuPCFVqor89BZ62PjCR05o3M3FyhBIElgMOQjGbUnTLvAVdElNKLNu4J7BxRI0WjCp2NCTJL7i6cAXfDCkouqDOAx5C_kZtMv3YRjvz65P3Sb5-23AN8Tbzs8EGFKsYeVdAtqQ-RvborOsofMRhu6SXi_8UL1ZJfBBwopqGZw6C6SPOB5144RBboD-HxSipX9Df_vnw_1cXmPIAwqek6HEzxz-1pnB3HJmRcFaA2nuBHzt8cAd9HAiNwXzWH3IhCRpjo40crZfwx4xi60TfG-_-3x66U--O9CH-r5t1Q5y4Yted3c_bVc3rC8jvifVjcDIxxsDfp5lgyFPb30axcVX5BqbKCd94VwKqdk2pObV7425IRbGakPw3zSzpFZv&p=0&fvj=0&vjs=3,NOT_FOUND
21,pj_9ac30f6f660bc646,Chicago,data+scientist,Quality Control Data Reviewer (Research),IIT Research Institute,NOT_FOUND,We require a bachelor’s degree in a scientific discipline with a minimum of 1 year of relevant experience in a laboratory environment....,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DMnn_HNhqL5sz9QLdlQkG6e8umj3fuV3hqPqdDdvK05rFmO_-FX70Sz12jn_j0eYy2DmbTx0SU0XtMjfnKCLw4pfANVK-Q67zH1GDuoYARvFawYxHIL_LFdV1R1kPDcPQ8MyZ-2GT3ymngS7OM2cQI38Kvf-DHMxwMy8Tj-erpAVskpLw8Nu54pymvHC8h20WUu13x0b52ohPtvn_-CHMt8RORAr7W6-A5JlvBrWzN9oinpInM-Mb-WP9U_9p67HjKM6vkl_63vcjZyq9nfk-2Ji28mbnNUPwc1aeyh_wFWHyPgoZspIgrsYCJ5Vy-Cm9NyQsWCzLSqYSeuMXL09WJCC_aM3amit4dLPeHl87IR0jlOZsjBgahI3OUw-Hn6XRnIS3gzVdm6DsNSa2OOCJBDsedWggAWigkHyxSS9fHGZjff6tVPEvT694psxqLpoN_F1SSQdNsXw==&p=1&fvj=1&vjs=3,NOT_FOUND
22,pj_f03e8fbab25a50cd,Chicago,data+scientist,Sr Data Scientist,Ascent Services Group,NOT_FOUND,"The incumbent will have experience developing analytic solutions in SAS, applying Data Mining solutions, and applying Machine Learning algorithms and models....",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BN67y3JiEmIr4vjGiDB_BB08s7RhS1j0_uAkUY59Fk9fzyPhPKRKcSjtauGtrPaPt14QMWMC6THj68Bhi5_JSTF1KtcqLGGaetT909SSSX9tUcYtOxWL1DiCcfFpKuFrfOv5Ng926dEVEdo8FdTEL8RLgcQVtnnc2uR4mYtwWrhjnUFggktpSm481-5czCY2gUcFmYaI6aT2BVZLESRn1FOWkRqEUdON58DUW_nICdLcrC5e9MWmUOy-5_Q2eHCHUHnSf8eE5EwlbTRlTWXSJB4O2y0toZ3X9t30yU4NeTZKz1CHk2fUH0DMQEvzvtCT5NHREICg2cGEJyI9GhKGbBOn7aY1rNRO7nWjm_9Ip1AOgSrK3ZyFA98IMfryn6ZYs8DAIJWb8mH62hV0G4B9GgCT9jjqpYabc=&p=2&fvj=0&vjs=3,NOT_FOUND
23,pj_961b020284321ef1,Chicago,data+scientist,Principal Data Scientist(Enterprise Data Science)-PS17103,"Anthem, Inc.",NOT_FOUND,Requires MA/MS in Statistics Computer Science Mathematics Machine Learning Econometrics Physics Biostatistics or related Quantitative disciplines....,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BJV8vsY2PHMqLuCC61jIHRX-h4M3ZSaWyweaY4Z0dZwmHGaWBUgK89iGbRcJ0_rZT64c-cwr9wMiD6NzUWSOCmqzCWYml5oFNIll_2qnkF-0YxLg0PwuIeGP3WkMZDM8-GLwsEvUOMnf_2pxUlMFMgI-xv0OW88AiSwgWJJfUK6X4avJkLE0-I55euEY7bf_47Nw5HAzEodzMtKjoFxka2VqPIar8QYbw4ZP4yaFdFY7eT-ynFeD_fHg_G7QSYvNS64Bc3Y7F0vpMo7NzoRAAhjOWfQr3t--vjgxu2nB5CDDfK-gAP05wyDXjyCJf8BfABQESL6O1pE4vA6pNVYsoNlugVs-98InmTTZNRw8BGgwxlvCaVXkLM1wCYfZDI7jMtn91ZiUEkyVOF40T0E0GlOvx5Hd3XG_fq8jEulfLWc9mOQi_tmRIp&p=3&fvj=0&vjs=3,NOT_FOUND
24,pj_2c215f92714781ae,Chicago,data+scientist,"""Guide"" Telephone Representative (Remote)",ASSURANCE,NOT_FOUND,"Our team of engineers, data scientists, marketers, architects, and designers are building systems using advanced science to make humans better....","
                $15 - $45 an hour",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ay34pLxNpM2b2APydG9FPHc7HhqjeNrk9_gDXaaFM3GhdpWVlroe6JqlZhsdxePfrzEmlIgeNT-LieXQ_0S4twn9Vntij7WrPilgoX9MGRYct7gZaSdEdS8GDbJULchIY1I4N3wXqKV1nSAlQCg_eC6rfhyScNBo_yAmdBWrBUQAzUVN0zWkwQprtYvz9Fqy4bniTjTt6QIEDNvwMCs0UQ4iXxUyNaH7nWYuWnVly9tGh7CzARQZLJIluu4UonI-4fbUq5PDnGUDzriYFaHmfSzSZVCeJAuCmg8Cpv2wxPwBga-gSUXR1ssT2pY2A--mwD13HjiRmiBFQQH2j3nP4neTCuD0x3PCDQYAYnRjlb3xW9hVGvs1TsZPUsAH5VvzmNhiF8x5p3J4sk8h2XPSXxLt5uJH3K2KFtpZcOsUKIDx4J81IUOVts&p=4&fvj=1&vjs=3,NOT_FOUND
25,pj_f5d2a0bb5782f856,Chicago,data+scientist,Data Scientist,CNH Industrial,NOT_FOUND,Graduate level course work in machine learning or 1 plus years of professional experience building machine learning models....,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DuyCuHqX64y6hkpxJxJ8yBG-O9AVhkZ6Cn_TqBeo0sqJsLQJKhb7j_Aom_QkRK94hM1mjTDAyme7VxAKQuYV9_VBwjFGeL-t9jgke8ACUEbmK-EzkyUJ0LcaDvfwBEFPlcmmAEEn1-mCychlIBKGVFcL35a7tn-WN3rF8lv_bOBlCR-6rxpNDJhLwBYFxY_nFvMYkWBCDmfHuU5Mabyo82g7ZoYQ3uInUVr_NkZMVTdBLZimqC2p-Q7C0haCJsg63dVCHlbTTui-Q8-pDU1sPdDSXgfmK1XGEOE4dc0wQWU4uIw0RE6APbIymlGLPgrS1dsZixRgQOVZaVpXEN71FB238bD45p19DJq6BqC8Il85Wy-_yySt-JIBoQbXhRrK4MhSZoqWMGvTFKC18uCMxe&p=5&fvj=0&vjs=3,NOT_FOUND
26,pj_de49b8705aa47b40,Chicago,data+scientist,Senior Data Scientist,HNI Corporation,NOT_FOUND,"Develop and implement databases, data collection systems, data analytics, and other strategies that will provide efficient data and reporting solutions....",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Atbdg0bKLfsMf-XrvW-mGXYBBmUmFJMxfHxiCcZI386bZZErgOHOnpCf_aPedOqde-HEbIiNMJEru_GyMxndNM6MtjzaVGkEx1sc6r1rNpLAVOWtlvk1uZXVu5grGrpRr7bxnLA08v0yCPog_Wg6wzLchG3YrmzZ_YyWpGjRTfiBsfsowz1vqIKWSePl57jsN7fl0pfS_NLZFB-e3zdC3uKXu7hC6Q8sWusWPilQaKI6NDRMlK055PgQ8aCgfu7Hg5jo2GV_E-P5OvBBMFK8o5B6YLEN8xiP-U74jMY2jMyaWZQMSha8yfQVcmfa1fanqVjFEV5GtvCLrWocviKshIeMEVgwKgvU3Et6fBRKzom0RhGtGqrgI5biKfvQVqWO0LdSvB5ImdQD53ST1bBg-gVB3YBKaTEq8Rh1wfDDN33zPuZD8PyR6-xOHAt2YDy_g=&p=6&fvj=1&vjs=3,NOT_FOUND
27,p_daa4ee18c214fc47,Chicago,data+scientist,"Research Analyst, People Analytics Research",Google,"Chicago, IL 60607 (Near West Side area)","Our team is made up of social scientists who conduct experimental, survey, and archival research to inform people-related business decisions....",NOT_FOUND,https://www.indeed.com/rc/clk?jk=daa4ee18c214fc47&fccid=a5b4499d9e91a5c6&vjs=3,3 days ago
28,p_5e1c0a2e958fe272,Chicago,data+scientist,Senior Data Scientist,VSoft Corporation,"Oak Brook, IL","The Senior Data Scientist is a hands-on role responsible for the design, development, and deployment of advanced analytics solutions supporting our strategic...","
                $100,000 - $130,000 a year",https://www.indeed.com/company/VSoft-Corporation/jobs/Senior-Data-Scientist-5e1c0a2e958fe272?fccid=4748644aadf30e6d&vjs=3,6 days ago
29,p_fa03d6038013f9a3,Chicago,data+scientist,Data Scientist / Quantitative Analyst,S&P GLOBAL MARKET INTELLIGENCE,"Chicago, IL 60601 (Loop area)","Data Scientist / Quantitative Analyst. Utilizing the uniqueness and depth of our combined data and analytics offerings, the research group uncovers new...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=fa03d6038013f9a3&fccid=2c2386465bad2305&vjs=3,30+ days ago
30,p_27aa7227380f5e3c,Chicago,data+scientist,Data Scientist US (m/f),Relayr,"Chicago, IL 60638 (Clearing area)",We are looking to recruit highly motivated engineers and scientists that can successfully rise to the diverse challenges in the emerging market of Internet of...,NOT_FOUND,https://www.indeed.com/rc/clk?jk=27aa7227380f5e3c&fccid=b2a647a4627655a5&vjs=3,7 days ago
31,p_cd6c4e4abde42257,Chicago,data+scientist,"Research Analyst, People Analytics",Google,"Chicago, IL 60607 (Near West Side area)","Experience using SQL to clean data. Experience working with and manipulating data from businesses (e.g., checking for data issues, cleaning, merging)....",NOT_FOUND,https://www.indeed.com/rc/clk?jk=cd6c4e4abde42257&fccid=a5b4499d9e91a5c6&vjs=3,5 days ago
32,p_c8228daafa0ab4b9,Chicago,data+scientist,Jr. Data Scientist,"KAR Auction Services, Inc.","Chicago, IL","A flexible, collaborative teammate with the ability to deliver both high level explanations of complex problems while also able to deep dive into complex...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=c8228daafa0ab4b9&fccid=dcec59f3cb438951&vjs=3,30+ days ago
33,p_e2997407935d6d33,Chicago,data+scientist,"Data Scientist, Applied Machine Learning",Tempus,"Chicago, IL","We are looking for data scientists who are passionate about applying state of the art techniques to the processing and analysis of vast amounts of clinical,...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=e2997407935d6d33&fccid=8525bdcf5722dd27&vjs=3,6 days ago
34,p_bb23eae10f6fe389,Chicago,data+scientist,"Principal Data Scientist - Chicago, IL","Blue Cross Blue Shield of IL, MT, NM, OK & TX","Chicago, IL",Data scientists work embedded in specific business areas or on our centralized enterprise analytics team to develop data science products using machine learning...,NOT_FOUND,https://www.indeed.com/rc/clk?jk=bb23eae10f6fe389&fccid=f0982fe98d8ebba0&vjs=3,30+ days ago
35,p_36e1c1ba29101390,Chicago,data+scientist,SR Data Scientist,Cognizant,"Chicago, IL",Excellent data handling and data management skills in R/ Python/ SAS/ SQL. Senior Data Scientist. 5+ years of hands on experience in building machine learning...,NOT_FOUND,https://www.indeed.com/rc/clk?jk=36e1c1ba29101390&fccid=2df6a1e69a70a1e7&vjs=3,4 days ago
36,p_d739f728b14e92ef,Chicago,data+scientist,Data Support Analyst - Entry-Level - Technology Startup,Enterprise Peak,"Chicago, IL","We operate utilizing our virtual consulting platform of scientists, engineers, and management consultants to deliver global engagements....",NOT_FOUND,https://www.indeed.com/company/Enterprise-Peak/jobs/Data-Support-Analyst-d739f728b14e92ef?fccid=01046231f71a939f&vjs=3,30+ days ago
