,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date
11,p_26b75593d17759e1,New+York,data+scientist,Data Scientist 1 - US,"Sigmoid, Bengaluru","New York, NY","Deployed at least one industrial project using supervised / unsupervised machine learning. Data Extraction from EDW/Big Data Platform, Dataset Preparation...","
                $116,000 - $172,000 a year (Indeed est.)",https://www.indeed.com/rc/clk?jk=26b75593d17759e1&fccid=665af6ef25d7e52f&vjs=3,4 days ago
12,p_17ea3f07aab16b76,New+York,data+scientist,Data Scientist - NLP (Entry to Mid-Level roles),"Honcker, Inc","New York, NY",Review for data inconsistencies and identify opportunities to improve data collection. Establish machine learning techniques for path to automating manual...,"
                $150,000 a year",https://www.indeed.com/rc/clk?jk=17ea3f07aab16b76&fccid=705c35f5bfa07ceb&vjs=3,4 months ago
13,p_3cbccbecd9adc4af,New+York,data+scientist,CIB data+design - Data Scientist - Associate,JP Morgan Chase,"New York, NY 10179 (Midtown area)","We are data scientists, design strategists and business leaders set on creating and building data products that transform the way we and our clients do business...","
                $127,000 - $187,000 a year (Indeed est.)",https://www.indeed.com/rc/clk?jk=3cbccbecd9adc4af&fccid=c46d0116f6e69eae&vjs=3,4 days ago
14,p_38e9622271ead74b,New+York,data+scientist,Senior Data Scientist,Collage.com,"New York, NY","Experience retrieving data from SQL databases (we use MySQL and Redshift), and manipulating and analyzing data using complex SQL queries or computing languages...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=38e9622271ead74b&fccid=9394f82f784b291a&vjs=3,13 hours ago
15,p_b59410cae51ba8ef,New+York,data+scientist,Data Scientist,Rent the Runway,"New York, NY",We also use R for ad-hoc modeling and analysis. Mine the data ecosystem & find fruitful signals. Passion for data and its ability to drive serious business...,"
                $98,000 - $144,000 a year (Indeed est.)",https://www.indeed.com/rc/clk?jk=b59410cae51ba8ef&fccid=bd77e92c73ca8df3&vjs=3,5 months ago
16,p_9e6b0e6289ff312b,New+York,data+scientist,Data Scientist,Butterfly Network,"New York, NY",Deep experience with Python data science ecosystem:. 3 + years of data science experience. We are looking for a highly motivated and experienced data scientist...,"
                $130,000 - $193,000 a year (Indeed est.)",https://www.indeed.com/rc/clk?jk=9e6b0e6289ff312b&fccid=f34adc12ba09e47f&vjs=3,2 days ago
17,p_c2303bd5e6025ef9,New+York,data+scientist,Senior Data Scientist,Applecart,"New York, NY","As a Senior Data Scientist at Applecart, you will have the opportunity to lead data scientists across two high velocity product lines that leverage both...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=c2303bd5e6025ef9&fccid=c3ef670d668dfdba&vjs=3,2 days ago
18,pj_347ee881443f895c,New+York,data+scientist,Sr. Data Scientist,Ascensia Diabetes Care,NOT_FOUND,"Experience in and understanding of data and information management, especially in Big Data trends. Responsibilities include analyses of various data streams,...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B6WvEhlXVvoQ4z_dCHY9vi2CA-SKbJzo61A-GQQ1z3i47JQEGlkUZ_52YeCzlVYUqdMqxaZvdFeesBje-yfQS7bXTDQIRFzgTpV5We138p8zgqynebbETzkm0XIsN8j5uG49X8dHu8YFOsT1laAMN3FendQnJmqMvIMGftT5xCxHCkBh-BZhPkn9O4NJj9vgKt2XgQdE-QCeBKyR-KDFu9WZE_X5A4Zfh_B6_173WG8RLygha-8HJzGzljUXtKLJpN_z-zNvTEHdRAqznLrkFpIc7SRzM6CZ-tlErjpuJOeM_2LcSF9S4F1TwrgG7znAO78LjI1xyvrfUu2S2cYSQ5q1s4au1oV1SMDUCP31fAg9Y1-wgUN0OK78YNbNd5y3_u0HVYeDLzjZAV5aQYF04HKWpewO7gSYXUJGj65myeCITPtCtxOKUi4VQsDq-yFU4Sw6VYxvGFU9Uhjmpqpaw8SqARMdy0PCv9l-njjId5Q-cp4n8e8NtZ&p=17&fvj=0&vjs=3,NOT_FOUND
19,pj_52ade1ce52580042,New+York,data+scientist,Data Scientist I,AIG,NOT_FOUND,"Data Scientists collaborate with AIG’s Life and Retirement businesses across multiple functions, including product, distribution, marketing, operations, and...","
                $103,000 - $152,000 a year (Indeed est.)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B0YCvGyaoWCFvZvfPwJFz0QpIluLcbbVnZngKY3MdEVjeyqm5SkI3b6vD6qUZ_5d7TScxjcHtydVC1pAv0HIml6tJebNFXDOSY9_y7-27aen7ZHa7JoSrNOpJZG2P6r54RctNaXUe4CPst30gFa5rlTzOOZv4Od7YyDfxMahDjsGx7VCgSXDPkSFW2OHYqNVaFBBL06LDQw9bZ2J0hwXPeJJHhYul_xUAfbtB8l258GwAgAFZSuwyGQTaHF8TjeboIPI5-AjYSgRMltgDLOvjBxqyqRz6kYB_ZRzLp77SmUT7lXnWaNZldEn7potet_AyXMH9dsQ8EVn4FRg7f---rsSo3xkvC02dzqvr6UnBGrZfb8_YCG0FiJ5SRSk5I8SgG-RbuK1QWlH4zCH9z75Vc5rLPhyoe1RpP2IZ4kjMX0WbMBuezrpnk2NDYtw2PeclKzBZxxwgTZiFrqAP_GGofLhV8jTK1ViVGLtkay4vM9ADrf8ynfSItHa6q3QAJgecQBpjCuZPFCeWjpVWqCEY18kYNA03OAV8UIiQJsst0PIytYWNthOklutp5b6xQHuk=&p=18&fvj=0&vjs=3,NOT_FOUND
20,pj_52ade1ce52580042,New+York,data+scientist,Data Scientist I,AIG,NOT_FOUND,"Data Scientists collaborate with AIG’s Life and Retirement businesses across multiple functions, including product, distribution, marketing, operations, and...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B0YCvGyaoWCFvZvfPwJFz0QpIluLcbbVnZngKY3MdEVjeyqm5SkI3b6vD6qUZ_5d7TScxjcHtydVC1pAv0HIml6tJebNFXDOSY9_y7-27aen7ZHa7JoSrNOpJZG2P6r54RctNaXUe4CGDQtl-AA7NFfrTTZKIudZulbldBuMs_p1ThiSllRVQuoX7_5sXrSmqAuohOMrEuLBvjT5hixpF1o-fX4sD69HBEvofJWptV0618xNP6nFVRgILACtTzADkzBTsqZMpEcRiYCzLfLSpStlUZBApruthP0z84yUIXakiamN8hszRQTEImyBLPn5ML3Ma9-dEcenVHZlj15PONct0TUQptTJhwjsODNW45PBEH4vSzJti3ifRsHQCWJ3Ocs7hobgZqWCkiALqZ3evuKoCMU0IBtmvUBr_ckPSujjXV3G-ludcyIFSIw9vOYICNRBVHy8ASXtuJay4ExRemek1S7pNmkI3Kkfhn1trCImVeGZoNDJW-BNVpkDNCd0rrnRF4RSXuZAFzvD66HrfTZ6QNuSKYlOo3K-nqHlxTOEsFg3Orh0PM_Af8dur6Xas=&p=0&fvj=0&vjs=3,NOT_FOUND
21,pj_a1ed08a0de3309ff,New+York,data+scientist,UX Data Scientist,Bloomberg,NOT_FOUND,"Work with UX designers, UX researchers, data scientists, machine learning experts, technologists, and product managers to understand the problems that need to...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ab67y_gTDH9tSaT0HLOcX4Q3W4UsL2WfVRyJV-qqww-S_SOAUpqHEOp-BmnzQ8WvSltgCrUhgNDSsg7TrrP_PphI4H78Oeo5QwD6jW3U1xxJdvRHtpGDoM03yg7eIgvZT8jy6ROEexRItScnEM3ByXsp4hsVOxzGl3NzX2uBVLYUtPnofi6A3y_7BWvPYZBA8Dlkmc4gjttm_KT6jfAv8zGybFdqSWYq7PMNQxKK2n6AFw6YXkkHgkRKY4LUaf-g-ATinTGphZioKoyX4vmlhWYcpRbYhTv-qc8yCEwL_bpsMzpyFYgbncvM8ISTGMpdXOQRfrO4582xJZWbebLtKnJcs5D5wox6x0Qg3RuwvZ6Do6R5Cbjd2b8ZoS7-nLSTrkh01ErgqzjlxhvTSqtUUY-56XJ5NPkgWNG8bwlrljknPmh9ePsMFWnHhA68htHB69vCdvu2Xnksx6_Xl1glqV1ox3ZKYlxpUCDmTpTCchIU6f_ccJY-p-Mh6YKWsKpI1rwxOU0y9AYVuqm6G9gLQJTpsfKiBKFGQS_V1G5EcGAzQGEG-5LUCsgVtkbAhCwfZJId02NdhHBSBuiWr7t8nGM2qX0dkZQtcsAYMHdEywUCCkJ2sYMdfDt-UopiVaEKQgFfLQLGpriipHjYgZ48IjKVLFqshvSOPux_wiZBE6A22DluYyBPr77Bf7rpmDu33K0OFBQx8c4xbcjohV5gezFSC1CCs8Ld1xOvfxnTJwxs-Vtmu0ZQJj&p=1&fvj=0&vjs=3,NOT_FOUND
22,pj_12adf1fbffb84f55,New+York,data+scientist,Data Scientist/Data Science Instructor,NYC Data Science Academy,NOT_FOUND,"Train in-person or online boot camp students, the next generation of data scientists, on a wide range of topics ranging from statistics, probability, SQL, R...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A8aKXix6D0QrOaRp04NE0isoTv0iVbATKVyqNdtbwMjm8velvtCUdrNHPuHo2hUC3vv2iLEFNYXH4Ul7C_6Zv7Fh_-w9qkixcoFvA6gn5NcGMGCf6mfXg0tOGeG3qAE7o3E5moKx0a6vbyDNsnm4aSwIBYqXkKKXLoXiUPVOP2dm4Txl60Gll08zo0KxfmGSujVSmW6ig5GspkcEC93xc837TNLLTOrPejIfECV3U17jRk_0GBawUqr53WE5GSA31zFc80JfouN9UmGmPDSu6iYf5fQSXuFeJn4ooGQs3OCJzhQBpohvt-VwnsqXFTTxa0KXBx-uH-DZdbC3Mx96QRZJmMpoPG5BmSlRHB9P60kXhhPv_msRDXjso1lw0Cu6yeaZYuj5SfazSZuUXFHLf6cuv38Eh5sJORcXIEZTQnQPuVXX6C1LDnpcMUHbmnkxCpiheh796G1g==&p=2&fvj=0&vjs=3,NOT_FOUND
23,pj_6ddd540d038bd0bd,New+York,data+scientist,Data Scientist,VISITING NURSE SERVICE OF NEW YORK,NOT_FOUND,What partnerships can we develop in order to ensure that our patients and members continue receiving optimal care?” Analysts in this functional area serve as...,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D-LApaq2L9rnDaHeoUAKRQIyyWUq4ycn_2NW-DvbOEzboU_3-Siam9l6vSn8T_UjKaRgOz2RRsDbjGjyseBy0mI2R4p1AZS37FBlDCl-dOh-sjTcaOKcvgdyt66_dvp3MUW-zm_pAZLeENmthkmmnvePZnPRwyi3buQabip_4P75rxEToIzOkw-AZ2XiJAAk8-bYed3Awpe565nBGKxW5_lOEQ2kTkJwr282OOXvzxpUycoJZEro0RaVIQsHHv6AfvGesqx1DnzT8JF79kzoO0Snn4D9i-OHTg2BVFld3swO4uERiuzq-PXqiWg4wfc7A1DoXKwEDA3qE21zCw4tdD_F73i7nIqrUR8C1CKqjjfnoBp2tvCCxkvbbEjwLVMbHZtOb_vFx0YKox3pKOS2kBaZ5rVuRjNsdD67ao4BK5DAovawi1dZi7-voY_V0J9MWAG0JJ1G-wCRkAYRaFywvIIQjYs70cURvsop-JNR3iq884sbX9ZI7mu5OhVvvZkpXDGDutzvbEfrjGIPHK32o6VBkQMyazASU1J8YrOjXH1YHhGectJIUEElBivLtplRzXh321WKrd2gAhbkof_t93TdPb99frfx8JLUkNef_HVh8lc98dXt9WrShuRJRazjpIDnT9NJs7zvGeMyT4x2HZ1_zKEI_nRgu_Bwxxegq4KAOqVs5pP933NJaZVAaPXqJf74f2YdJvaXsE19QGKn6mY_J6mFWfEIOqnAS_8eKKsXW4-2RfJYjmCSY0dsDui7ox9Xn50FKK9HAMpYShFUvmgzmNxlsD79OwYqxF8AOBNA==&p=3&fvj=0&vjs=3,NOT_FOUND
24,pj_92c5bee232ab896d,New+York,data+scientist,Data Scientist,Verizon,NOT_FOUND,"At Verizon, Finance is leading the formation of an advanced analytics arm that delivers world-class insights in driving business impacts through a data driven...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DfBIsGsYRQY8mGkDu8NVbUmhWT4eK7Vsg3lLkWDC3f5LZwXjArEL-wYXdYW-z1YmJN3T4IaTAWNTW3BBELfUb83120QkjG6H09rdOCVvXMAB-ZARRM8kcn87e2D7ri5j6aJtAsd26OA_SyBH2yOVnVnXiftv6wZC6yYKHuYwxCQaCE-RAXs6iFGZvZly7lZvV6Czgv8Igje9RJnNn3EN6FvSWyjtUKX9XEAa_ZJf7mXgUVOxbnuZEX_-HdMEVOmyraBMw9kdSpN-y68fRCFbvOzmzHvOLIirV_vdDHaQSXxUeOgYpSJBjiVLSBrXbQ7xVfpM7Ll36XwOKE8nz8LPp2OvsVvXiyRcx5koSDYbSxvNvcgBKvSyN48m1q--wS3EY1E54ZfSeRRgyg0kbGuaLjs6KnwZ43Bpq3JrFf_YZz0MDTkrCXwhNiJbu13yRN0z8Bc0uX94NMr6yNBLM1jvfs9y5YwTGUnPgEEGVV4eEo55cC_3sMs2IVBBPgYHmGrOg=&p=4&fvj=0&vjs=3,NOT_FOUND
25,pj_368733fd81a7abe8,New+York,data+scientist,Cell Biology Research Scientist,Ichor Therapeutics Inc,NOT_FOUND,"The ideal candidate for this position will exhibit not only robust scientific proficiency, but equally strong teamwork, organizational, and communication skills...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DlcCbMDWY2EJCVFe7FvKc3ZIHUgudfElTwFyj6GOhvqmUsQBPoe6b4l0Okl2EBGZfsFCcnOmaImwZ7IwX1oVdkNx60ufytif1EUnxDwSCRwwUD76kIoAnTAJPaDrPnKy94ZS1bjDuR9G6yKCy_4Ag3mXwLyzNHHIoR1i4xHZUilp7dmr0oNjQi7ByUdy4E71bPQd5sdVJpl_fiqEi2fl5AjuIzz609IgUFS8pp0Wu538JZnqGAgcyv4uM67qlHi_fiMfMo9ziuiNlx8pf3UbbxJ1OZ2IOSaWz-fo130kcYM9BxJWISHGzZ8Qn5lEw9B6Vy9W4WK39eKcSu2l8LUXPz7fs6S1zep91osWizJqwfcUVVKn4siBkdA0oxu5KcPTAErAIYJpABsFfV9CURAgJJYwWmedhUjqgpKTaEGm80j66Zk_TGaQvBYaTXOiUHsSoGIQiRKTxOedy1j606njfk&p=5&fvj=1&vjs=3,NOT_FOUND
26,pj_7b3b2dd4843fb1fa,New+York,data+scientist,Senior Data Scientist - Hux,Deloitte,NOT_FOUND,We’re growing fast and need brilliant Data Scientists like you to fuel our continuing innovation and help us scale. Hux Senior Data Scientist....,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DIXU_djF9v0NrX_xbLRwj6RWFeuMEgTY6VvwKgvleOVN2aNd4LWgpetAhtYQED-V5TMToKl_a9inTYJ1MIkCqP-WptmcOYvrfbD-nPNDsPDBo_fh2EtFtOjqF5bWgaD-hN-fjswdFNJ7kB0FzZtlo3YfUDggTEGpweHg-NHIqUp4aO6_HsrM9Rd6wUAixvBdXyQFwe5PW8ShOEWuZ_MZdW--ZRfIChxDn5XxnOtD-KiY8kXgE-N1CyBiwSL6x0QmwHoG5G_Qqgv8MqA9ApvsGNU0bhPWowZQb9gSWObDL2nYzUqToS1-ru1dJE4L5WLkhtTiSlvQ59WOINb9N9MpOwNB0FYl1Gj4UBLDKn-c1XS408G_KPT-XsECn4tevp9Bs-cHL-RkhMKwmEPyimmtgSAOYBamqD7MV62i5Kb6xUtYlNtbUPWfoik1E5qajmY8hGAumvftf-q6ntdLl6EWnImZO1_8HdXJmCENa403TVjULJVct3u3V8fxsQ-mez_S21wVdD3MiCLg==&p=6&fvj=0&vjs=3,NOT_FOUND
27,p_17ea3f07aab16b76,New+York,data+scientist,Data Scientist - NLP (Entry to Mid-Level roles),"Honcker, Inc","New York, NY",Review for data inconsistencies and identify opportunities to improve data collection. Establish machine learning techniques for path to automating manual...,"
                $150,000 a year",https://www.indeed.com/rc/clk?jk=17ea3f07aab16b76&fccid=705c35f5bfa07ceb&vjs=3,4 months ago
28,p_d75a7911c6a5fe10,New+York,data+scientist,"Data Scientist, Content Promotion",Spotify,"New York, NY 10011 (Chelsea area)","We require a strong Data Scientist who can lead marketing insights for campaigns on our owned channels, and ensure the plans we build are rooted in robust...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=d75a7911c6a5fe10&fccid=fe404d18bb9eef1e&vjs=3,17 days ago
